session_id,customer_id,event_time,channel,device,category,campaign,ab_variant,event_type
S0028190,C02137,2025-08-11T16:06:00,affiliate,tablet,apparel,partner_cashback,treatment,add_to_cart
S0028191,C02137,2025-09-08T21:00:00,paid_search,mobile,electronics,always_on_search,treatment,visit
S0028191,C02137,2025-09-08T21:03:00,paid_search,mobile,electronics,always_on_search,treatment,product_view
S0028191,C02137,2025-09-08T21:08:00,paid_search,mobile,electronics,always_on_search,treatment,add_to_cart
S0028192,C02137,2025-09-07T22:00:00,paid_search,mobile,apparel,always_on_search,treatment,visit
S0028193,C02137,2025-10-07T17:00:00,social,mobile,home,summer_social,treatment,visit
S0028193,C02137,2025-10-07T17:02:00,social,mobile,home,summer_social,treatment,product_view
S0028193,C02137,2025-10-07T17:10:00,social,mobile,home,summer_social,treatment,add_to_cart
S0028194,C02137,2025-11-22T16:00:00,email,mobile,beauty,crm_lifecycle,treatment,visit
S0028195,C02137,2025-11-20T08:00:00,paid_search,mobile,food,always_on_search,treatment,visit
S0028195,C02137,2025-11-20T08:01:00,paid_search,mobile,food,always_on_search,treatment,product_view
S0028195,C02137,2025-11-20T08:08:00,paid_search,mobile,food,always_on_search,treatment,add_to_cart
S0028195,C02137,2025-11-20T08:03:00,paid_search,mobile,food,always_on_search,treatment,checkout
S0028196,C02138,2025-08-17T08:00:00,organic,mobile,apparel,seo,treatment,visit
S0028196,C02138,2025-08-17T08:04:00,organic,mobile,apparel,seo,treatment,product_view
S0028197,C02138,2025-08-24T15:00:00,organic,desktop,electronics,seo,treatment,visit
S0028197,C02138,2025-08-24T15:05:00,organic,desktop,electronics,seo,treatment,product_view
S0028198,C02138,2025-08-14T14:00:00,affiliate,mobile,apparel,partner_cashback,treatment,visit
S0028198,C02138,2025-08-14T14:04:00,affiliate,mobile,apparel,partner_cashback,treatment,product_view
S0028199,C02138,2025-08-16T16:00:00,social,tablet,apparel,summer_social,treatment,visit
S0028199,C02138,2025-08-16T16:03:00,social,tablet,apparel,summer_social,treatment,product_view
S0028199,C02138,2025-08-16T16:10:00,social,tablet,apparel,summer_social,treatment,add_to_cart
S0028200,C02138,2025-08-16T15:00:00,email,mobile,food,crm_lifecycle,treatment,visit
S0028200,C02138,2025-08-16T15:01:00,email,mobile,food,crm_lifecycle,treatment,product_view
S0028200,C02138,2025-08-16T15:08:00,email,mobile,food,crm_lifecycle,treatment,add_to_cart
S0028201,C02138,2025-08-02T11:00:00,social,desktop,electronics,summer_social,treatment,visit
S0028201,C02138,2025-08-02T11:02:00,social,desktop,electronics,summer_social,treatment,product_view
S0028201,C02138,2025-08-02T11:04:00,social,desktop,electronics,summer_social,treatment,add_to_cart
S0028202,C02138,2025-09-18T20:00:00,organic,mobile,home,seo,treatment,visit
S0028202,C02138,2025-09-18T20:01:00,organic,mobile,home,seo,treatment,product_view
S0028202,C02138,2025-09-18T20:08:00,organic,mobile,home,seo,treatment,add_to_cart
S0028202,C02138,2025-09-18T20:09:00,organic,mobile,home,seo,treatment,checkout
S0028203,C02138,2025-09-07T19:00:00,paid_search,mobile,sports,always_on_search,treatment,visit
S0028203,C02138,2025-09-07T19:05:00,paid_search,mobile,sports,always_on_search,treatment,product_view
S0028203,C02138,2025-09-07T19:06:00,paid_search,mobile,sports,always_on_search,treatment,add_to_cart
S0028204,C02138,2025-11-03T19:00:00,email,mobile,apparel,crm_lifecycle,treatment,visit
S0028204,C02138,2025-11-03T19:01:00,email,mobile,apparel,crm_lifecycle,treatment,product_view
S0028205,C02138,2025-11-06T08:00:00,organic,desktop,apparel,seo,treatment,visit
S0028205,C02138,2025-11-06T08:02:00,organic,desktop,apparel,seo,treatment,product_view
S0028205,C02138,2025-11-06T08:08:00,organic,desktop,apparel,seo,treatment,add_to_cart
S0028206,C02138,2025-11-07T11:00:00,affiliate,mobile,apparel,partner_cashback,treatment,visit
S0028206,C02138,2025-11-07T11:05:00,affiliate,mobile,apparel,partner_cashback,treatment,product_view
S0028207,C02138,2025-11-07T14:00:00,paid_search,mobile,sports,always_on_search,treatment,visit
S0028207,C02138,2025-11-07T14:04:00,paid_search,mobile,sports,always_on_search,treatment,product_view
S0028207,C02138,2025-11-07T14:04:00,paid_search,mobile,sports,always_on_search,treatment,add_to_cart
S0028207,C02138,2025-11-07T14:15:00,paid_search,mobile,sports,always_on_search,treatment,checkout
S0028207,C02138,2025-11-07T14:16:00,paid_search,mobile,sports,always_on_search,treatment,purchase
S0028208,C02138,2025-12-04T10:00:00,paid_search,desktop,apparel,always_on_search,treatment,visit
S0028208,C02138,2025-12-04T10:03:00,paid_search,desktop,apparel,always_on_search,treatment,product_view
S0028208,C02138,2025-12-04T10:04:00,paid_search,desktop,apparel,always_on_search,treatment,add_to_cart
S0028208,C02138,2025-12-04T10:06:00,paid_search,desktop,apparel,always_on_search,treatment,checkout
S0028209,C02138,2025-12-13T12:00:00,direct,mobile,apparel,brand_direct,treatment,visit
S0028209,C02138,2025-12-13T12:05:00,direct,mobile,apparel,brand_direct,treatment,product_view
S0028209,C02138,2025-12-13T12:06:00,direct,mobile,apparel,brand_direct,treatment,add_to_cart
S0028209,C02138,2025-12-13T12:09:00,direct,mobile,apparel,brand_direct,treatment,checkout
S0028210,C02138,2025-12-11T20:00:00,social,mobile,apparel,summer_social,treatment,visit
S0028210,C02138,2025-12-11T20:04:00,social,mobile,apparel,summer_social,treatment,product_view
S0028211,C02139,2025-03-08T19:00:00,affiliate,mobile,beauty,partner_cashback,control,visit
S0028211,C02139,2025-03-08T19:04:00,affiliate,mobile,beauty,partner_cashback,control,product_view
S0028212,C02139,2025-03-24T18:00:00,paid_search,mobile,apparel,always_on_search,control,visit
S0028212,C02139,2025-03-24T18:05:00,paid_search,mobile,apparel,always_on_search,control,product_view
S0028213,C02139,2025-04-09T19:00:00,email,mobile,sports,crm_lifecycle,control,visit
S0028213,C02139,2025-04-09T19:04:00,email,mobile,sports,crm_lifecycle,control,product_view
S0028213,C02139,2025-04-09T19:08:00,email,mobile,sports,crm_lifecycle,control,add_to_cart
S0028214,C02139,2025-04-11T14:00:00,paid_search,tablet,apparel,always_on_search,control,visit
S0028214,C02139,2025-04-11T14:04:00,paid_search,tablet,apparel,always_on_search,control,product_view
S0028214,C02139,2025-04-11T14:04:00,paid_search,tablet,apparel,always_on_search,control,add_to_cart
S0028215,C02139,2025-05-10T16:00:00,email,desktop,beauty,crm_lifecycle,control,visit
S0028215,C02139,2025-05-10T16:04:00,email,desktop,beauty,crm_lifecycle,control,product_view
S0028215,C02139,2025-05-10T16:02:00,email,desktop,beauty,crm_lifecycle,control,add_to_cart
S0028215,C02139,2025-05-10T16:15:00,email,desktop,beauty,crm_lifecycle,control,checkout
S0028215,C02139,2025-05-10T16:20:00,email,desktop,beauty,crm_lifecycle,control,purchase
S0028216,C02139,2025-05-07T18:00:00,organic,mobile,apparel,seo,control,visit
S0028216,C02139,2025-05-07T18:01:00,organic,mobile,apparel,seo,control,product_view
S0028217,C02139,2025-05-11T09:00:00,direct,desktop,apparel,brand_direct,control,visit
S0028217,C02139,2025-05-11T09:05:00,direct,desktop,apparel,brand_direct,control,product_view
S0028218,C02139,2025-06-20T08:00:00,social,mobile,sports,summer_social,control,visit
S0028218,C02139,2025-06-20T08:03:00,social,mobile,sports,summer_social,control,product_view
S0028218,C02139,2025-06-20T08:02:00,social,mobile,sports,summer_social,control,add_to_cart
S0028219,C02139,2025-06-17T13:00:00,organic,desktop,apparel,seo,control,visit
S0028219,C02139,2025-06-17T13:02:00,organic,desktop,apparel,seo,control,product_view
S0028220,C02139,2025-06-10T18:00:00,email,mobile,apparel,crm_lifecycle,control,visit
S0028221,C02139,2025-06-22T19:00:00,social,mobile,apparel,summer_social,control,visit
S0028222,C02139,2025-07-10T12:00:00,paid_search,mobile,home,always_on_search,control,visit
S0028222,C02139,2025-07-10T12:05:00,paid_search,mobile,home,always_on_search,control,product_view
S0028223,C02139,2025-09-19T10:00:00,email,desktop,apparel,crm_lifecycle,control,visit
S0028223,C02139,2025-09-19T10:03:00,email,desktop,apparel,crm_lifecycle,control,product_view
S0028223,C02139,2025-09-19T10:06:00,email,desktop,apparel,crm_lifecycle,control,add_to_cart
S0028224,C02139,2025-09-22T15:00:00,social,mobile,apparel,summer_social,control,visit
S0028224,C02139,2025-09-22T15:01:00,social,mobile,apparel,summer_social,control,product_view
S0028225,C02139,2025-11-13T22:00:00,organic,mobile,apparel,seo,control,visit
S0028226,C02139,2025-12-25T21:00:00,paid_search,mobile,home,always_on_search,control,visit
S0028226,C02139,2025-12-25T21:02:00,paid_search,mobile,home,always_on_search,control,product_view
S0028227,C02139,2025-12-22T11:00:00,social,mobile,sports,summer_social,control,visit
S0028227,C02139,2025-12-22T11:03:00,social,mobile,sports,summer_social,control,product_view
S0028227,C02139,2025-12-22T11:02:00,social,mobile,sports,summer_social,control,add_to_cart
S0028228,C02140,2025-02-03T13:00:00,organic,mobile,electronics,seo,control,visit
S0028228,C02140,2025-02-03T13:01:00,organic,mobile,electronics,seo,control,product_view
S0028228,C02140,2025-02-03T13:08:00,organic,mobile,electronics,seo,control,add_to_cart
S0028228,C02140,2025-02-03T13:06:00,organic,mobile,electronics,seo,control,checkout
S0028228,C02140,2025-02-03T13:04:00,organic,mobile,electronics,seo,control,purchase
S0028229,C02140,2025-02-21T17:00:00,organic,mobile,electronics,seo,control,visit
S0028229,C02140,2025-02-21T17:04:00,organic,mobile,electronics,seo,control,product_view
S0028229,C02140,2025-02-21T17:10:00,organic,mobile,electronics,seo,control,add_to_cart
S0028229,C02140,2025-02-21T17:15:00,organic,mobile,electronics,seo,control,checkout
S0028230,C02140,2025-02-03T12:00:00,affiliate,mobile,beauty,partner_cashback,control,visit
S0028230,C02140,2025-02-03T12:05:00,affiliate,mobile,beauty,partner_cashback,control,product_view
S0028231,C02140,2025-02-27T19:00:00,email,mobile,sports,crm_lifecycle,control,visit
S0028231,C02140,2025-02-27T19:05:00,email,mobile,sports,crm_lifecycle,control,product_view
S0028232,C02140,2025-02-21T17:00:00,email,tablet,electronics,crm_lifecycle,control,visit
S0028232,C02140,2025-02-21T17:01:00,email,tablet,electronics,crm_lifecycle,control,product_view
S0028233,C02140,2025-03-20T13:00:00,paid_search,mobile,food,always_on_search,control,visit
S0028234,C02140,2025-03-24T19:00:00,affiliate,mobile,home,partner_cashback,control,visit
S0028234,C02140,2025-03-24T19:02:00,affiliate,mobile,home,partner_cashback,control,product_view
S0028235,C02140,2025-03-16T16:00:00,affiliate,tablet,sports,partner_cashback,control,visit
S0028235,C02140,2025-03-16T16:01:00,affiliate,tablet,sports,partner_cashback,control,product_view
S0028235,C02140,2025-03-16T16:04:00,affiliate,tablet,sports,partner_cashback,control,add_to_cart
S0028235,C02140,2025-03-16T16:12:00,affiliate,tablet,sports,partner_cashback,control,checkout
S0028236,C02140,2025-03-11T12:00:00,paid_search,mobile,electronics,always_on_search,control,visit
S0028236,C02140,2025-03-11T12:01:00,paid_search,mobile,electronics,always_on_search,control,product_view
S0028237,C02140,2025-03-15T08:00:00,social,desktop,food,summer_social,control,visit
S0028237,C02140,2025-03-15T08:05:00,social,desktop,food,summer_social,control,product_view
S0028237,C02140,2025-03-15T08:04:00,social,desktop,food,summer_social,control,add_to_cart
S0028237,C02140,2025-03-15T08:03:00,social,desktop,food,summer_social,control,checkout
S0028238,C02140,2025-03-16T09:00:00,social,mobile,food,summer_social,control,visit
S0028238,C02140,2025-03-16T09:01:00,social,mobile,food,summer_social,control,product_view
S0028239,C02140,2025-03-12T16:00:00,social,mobile,apparel,summer_social,control,visit
S0028239,C02140,2025-03-12T16:03:00,social,mobile,apparel,summer_social,control,product_view
S0028240,C02140,2025-04-27T11:00:00,organic,mobile,apparel,seo,control,visit
S0028240,C02140,2025-04-27T11:03:00,organic,mobile,apparel,seo,control,product_view
S0028241,C02140,2025-04-17T15:00:00,organic,mobile,electronics,seo,control,visit
S0028241,C02140,2025-04-17T15:03:00,organic,mobile,electronics,seo,control,product_view
S0028241,C02140,2025-04-17T15:10:00,organic,mobile,electronics,seo,control,add_to_cart
S0028241,C02140,2025-04-17T15:12:00,organic,mobile,electronics,seo,control,checkout
S0028241,C02140,2025-04-17T15:08:00,organic,mobile,electronics,seo,control,purchase
S0028242,C02140,2025-04-27T20:00:00,organic,mobile,apparel,seo,control,visit
S0028242,C02140,2025-04-27T20:05:00,organic,mobile,apparel,seo,control,product_view
S0028242,C02140,2025-04-27T20:06:00,organic,mobile,apparel,seo,control,add_to_cart
S0028242,C02140,2025-04-27T20:09:00,organic,mobile,apparel,seo,control,checkout
S0028242,C02140,2025-04-27T20:04:00,organic,mobile,apparel,seo,control,purchase
S0028243,C02140,2025-05-12T19:00:00,direct,mobile,electronics,brand_direct,control,visit
S0028244,C02140,2025-06-06T22:00:00,organic,mobile,electronics,seo,control,visit
S0028244,C02140,2025-06-06T22:05:00,organic,mobile,electronics,seo,control,product_view
S0028244,C02140,2025-06-06T22:04:00,organic,mobile,electronics,seo,control,add_to_cart
S0028244,C02140,2025-06-06T22:12:00,organic,mobile,electronics,seo,control,checkout
S0028244,C02140,2025-06-06T22:12:00,organic,mobile,electronics,seo,control,purchase
S0028245,C02140,2025-07-24T14:00:00,affiliate,desktop,apparel,partner_cashback,control,visit
S0028245,C02140,2025-07-24T14:02:00,affiliate,desktop,apparel,partner_cashback,control,product_view
S0028245,C02140,2025-07-24T14:06:00,affiliate,desktop,apparel,partner_cashback,control,add_to_cart
S0028246,C02140,2025-07-23T18:00:00,social,mobile,electronics,summer_social,control,visit
S0028246,C02140,2025-07-23T18:01:00,social,mobile,electronics,summer_social,control,product_view
S0028246,C02140,2025-07-23T18:10:00,social,mobile,electronics,summer_social,control,add_to_cart
S0028246,C02140,2025-07-23T18:09:00,social,mobile,electronics,summer_social,control,checkout
S0028246,C02140,2025-07-23T18:12:00,social,mobile,electronics,summer_social,control,purchase
S0028247,C02140,2025-07-09T20:00:00,social,mobile,home,summer_social,control,visit
S0028247,C02140,2025-07-09T20:04:00,social,mobile,home,summer_social,control,product_view
S0028247,C02140,2025-07-09T20:04:00,social,mobile,home,summer_social,control,add_to_cart
S0028247,C02140,2025-07-09T20:09:00,social,mobile,home,summer_social,control,checkout
S0028247,C02140,2025-07-09T20:16:00,social,mobile,home,summer_social,control,purchase
S0028248,C02140,2025-08-06T08:00:00,social,desktop,beauty,summer_social,control,visit
S0028248,C02140,2025-08-06T08:05:00,social,desktop,beauty,summer_social,control,product_view
S0028248,C02140,2025-08-06T08:04:00,social,desktop,beauty,summer_social,control,add_to_cart
S0028248,C02140,2025-08-06T08:09:00,social,desktop,beauty,summer_social,control,checkout
S0028248,C02140,2025-08-06T08:20:00,social,desktop,beauty,summer_social,control,purchase
S0028249,C02140,2025-08-18T14:00:00,social,tablet,electronics,summer_social,control,visit
S0028250,C02140,2025-11-11T12:00:00,social,desktop,electronics,summer_social,control,visit
S0028250,C02140,2025-11-11T12:03:00,social,desktop,electronics,summer_social,control,product_view
S0028250,C02140,2025-11-11T12:08:00,social,desktop,electronics,summer_social,control,add_to_cart
S0028251,C02140,2025-11-24T14:00:00,paid_search,desktop,electronics,always_on_search,control,visit
S0028251,C02140,2025-11-24T14:02:00,paid_search,desktop,electronics,always_on_search,control,product_view
S0028252,C02140,2025-11-15T19:00:00,paid_search,tablet,apparel,always_on_search,control,visit
S0028252,C02140,2025-11-15T19:04:00,paid_search,tablet,apparel,always_on_search,control,product_view
S0028252,C02140,2025-11-15T19:10:00,paid_search,tablet,apparel,always_on_search,control,add_to_cart
S0028253,C02140,2025-12-04T08:00:00,email,mobile,electronics,crm_lifecycle,control,visit
S0028253,C02140,2025-12-04T08:04:00,email,mobile,electronics,crm_lifecycle,control,product_view
S0028253,C02140,2025-12-04T08:08:00,email,mobile,electronics,crm_lifecycle,control,add_to_cart
S0028253,C02140,2025-12-04T08:15:00,email,mobile,electronics,crm_lifecycle,control,checkout
S0028253,C02140,2025-12-04T08:08:00,email,mobile,electronics,crm_lifecycle,control,purchase
S0028254,C02140,2025-12-18T19:00:00,paid_search,mobile,electronics,always_on_search,control,visit
S0028255,C02140,2025-12-06T21:00:00,affiliate,mobile,sports,partner_cashback,control,visit
S0028256,C02140,2025-12-06T08:00:00,affiliate,mobile,food,partner_cashback,control,visit
S0028256,C02140,2025-12-06T08:01:00,affiliate,mobile,food,partner_cashback,control,product_view
S0028257,C02140,2025-12-12T18:00:00,direct,desktop,sports,brand_direct,control,visit
S0028258,C02140,2025-12-26T20:00:00,social,mobile,food,summer_social,control,visit
S0028258,C02140,2025-12-26T20:04:00,social,mobile,food,summer_social,control,product_view
S0028258,C02140,2025-12-26T20:10:00,social,mobile,food,summer_social,control,add_to_cart
S0028259,C02140,2025-12-13T11:00:00,affiliate,mobile,electronics,partner_cashback,control,visit
S0028259,C02140,2025-12-13T11:05:00,affiliate,mobile,electronics,partner_cashback,control,product_view
S0028260,C02140,2025-12-09T08:00:00,affiliate,mobile,food,partner_cashback,control,visit
S0028260,C02140,2025-12-09T08:02:00,affiliate,mobile,food,partner_cashback,control,product_view
S0028260,C02140,2025-12-09T08:02:00,affiliate,mobile,food,partner_cashback,control,add_to_cart
S0028261,C02141,2025-06-06T18:00:00,affiliate,mobile,beauty,partner_cashback,treatment,visit
S0028261,C02141,2025-06-06T18:05:00,affiliate,mobile,beauty,partner_cashback,treatment,product_view
S0028261,C02141,2025-06-06T18:02:00,affiliate,mobile,beauty,partner_cashback,treatment,add_to_cart
S0028261,C02141,2025-06-06T18:12:00,affiliate,mobile,beauty,partner_cashback,treatment,checkout
S0028261,C02141,2025-06-06T18:20:00,affiliate,mobile,beauty,partner_cashback,treatment,purchase
S0028262,C02141,2025-06-26T21:00:00,social,desktop,sports,summer_social,treatment,visit
S0028262,C02141,2025-06-26T21:01:00,social,desktop,sports,summer_social,treatment,product_view
S0028262,C02141,2025-06-26T21:08:00,social,desktop,sports,summer_social,treatment,add_to_cart
S0028262,C02141,2025-06-26T21:06:00,social,desktop,sports,summer_social,treatment,checkout
S0028263,C02141,2025-07-24T17:00:00,affiliate,desktop,sports,partner_cashback,treatment,visit
S0028263,C02141,2025-07-24T17:02:00,affiliate,desktop,sports,partner_cashback,treatment,product_view
S0028263,C02141,2025-07-24T17:02:00,affiliate,desktop,sports,partner_cashback,treatment,add_to_cart
S0028264,C02141,2025-08-24T10:00:00,email,mobile,home,crm_lifecycle,treatment,visit
S0028264,C02141,2025-08-24T10:05:00,email,mobile,home,crm_lifecycle,treatment,product_view
S0028264,C02141,2025-08-24T10:08:00,email,mobile,home,crm_lifecycle,treatment,add_to_cart
S0028264,C02141,2025-08-24T10:03:00,email,mobile,home,crm_lifecycle,treatment,checkout
S0028264,C02141,2025-08-24T10:16:00,email,mobile,home,crm_lifecycle,treatment,purchase
S0028265,C02141,2025-08-18T20:00:00,organic,mobile,electronics,seo,treatment,visit
S0028266,C02141,2025-09-10T10:00:00,affiliate,mobile,sports,partner_cashback,treatment,visit
S0028266,C02141,2025-09-10T10:01:00,affiliate,mobile,sports,partner_cashback,treatment,product_view
S0028267,C02141,2025-09-03T19:00:00,social,mobile,food,summer_social,treatment,visit
S0028267,C02141,2025-09-03T19:01:00,social,mobile,food,summer_social,treatment,product_view
S0028268,C02141,2025-09-10T08:00:00,paid_search,mobile,sports,always_on_search,treatment,visit
S0028268,C02141,2025-09-10T08:05:00,paid_search,mobile,sports,always_on_search,treatment,product_view
S0028269,C02141,2025-10-17T10:00:00,organic,desktop,sports,seo,treatment,visit
S0028270,C02141,2025-10-27T12:00:00,paid_search,mobile,food,always_on_search,treatment,visit
S0028270,C02141,2025-10-27T12:05:00,paid_search,mobile,food,always_on_search,treatment,product_view
S0028271,C02141,2025-10-07T19:00:00,affiliate,desktop,sports,partner_cashback,treatment,visit
S0028271,C02141,2025-10-07T19:02:00,affiliate,desktop,sports,partner_cashback,treatment,product_view
S0028271,C02141,2025-10-07T19:04:00,affiliate,desktop,sports,partner_cashback,treatment,add_to_cart
S0028271,C02141,2025-10-07T19:09:00,affiliate,desktop,sports,partner_cashback,treatment,checkout
S0028271,C02141,2025-10-07T19:04:00,affiliate,desktop,sports,partner_cashback,treatment,purchase
S0028272,C02141,2025-10-25T08:00:00,email,mobile,sports,crm_lifecycle,treatment,visit
S0028272,C02141,2025-10-25T08:01:00,email,mobile,sports,crm_lifecycle,treatment,product_view
S0028272,C02141,2025-10-25T08:06:00,email,mobile,sports,crm_lifecycle,treatment,add_to_cart
S0028273,C02141,2025-11-05T12:00:00,email,mobile,food,crm_lifecycle,treatment,visit
S0028273,C02141,2025-11-05T12:02:00,email,mobile,food,crm_lifecycle,treatment,product_view
S0028274,C02141,2025-12-23T20:00:00,social,tablet,sports,summer_social,treatment,visit
S0028274,C02141,2025-12-23T20:02:00,social,tablet,sports,summer_social,treatment,product_view
S0028275,C02142,2025-03-06T17:00:00,paid_search,desktop,food,always_on_search,control,visit
S0028276,C02142,2025-03-15T17:00:00,social,desktop,beauty,summer_social,control,visit
S0028276,C02142,2025-03-15T17:04:00,social,desktop,beauty,summer_social,control,product_view
S0028277,C02142,2025-04-18T16:00:00,paid_search,mobile,apparel,always_on_search,control,visit
S0028277,C02142,2025-04-18T16:01:00,paid_search,mobile,apparel,always_on_search,control,product_view
S0028277,C02142,2025-04-18T16:06:00,paid_search,mobile,apparel,always_on_search,control,add_to_cart
S0028277,C02142,2025-04-18T16:12:00,paid_search,mobile,apparel,always_on_search,control,checkout
S0028278,C02142,2025-05-09T11:00:00,affiliate,mobile,food,partner_cashback,control,visit
S0028278,C02142,2025-05-09T11:02:00,affiliate,mobile,food,partner_cashback,control,product_view
S0028278,C02142,2025-05-09T11:02:00,affiliate,mobile,food,partner_cashback,control,add_to_cart
S0028278,C02142,2025-05-09T11:09:00,affiliate,mobile,food,partner_cashback,control,checkout
S0028278,C02142,2025-05-09T11:12:00,affiliate,mobile,food,partner_cashback,control,purchase
S0028279,C02142,2025-06-02T13:00:00,direct,mobile,apparel,brand_direct,control,visit
S0028279,C02142,2025-06-02T13:01:00,direct,mobile,apparel,brand_direct,control,product_view
S0028279,C02142,2025-06-02T13:02:00,direct,mobile,apparel,brand_direct,control,add_to_cart
S0028279,C02142,2025-06-02T13:03:00,direct,mobile,apparel,brand_direct,control,checkout
S0028280,C02142,2025-06-17T21:00:00,direct,mobile,sports,brand_direct,control,visit
S0028281,C02142,2025-07-11T22:00:00,email,mobile,sports,crm_lifecycle,control,visit
S0028281,C02142,2025-07-11T22:01:00,email,mobile,sports,crm_lifecycle,control,product_view
S0028282,C02142,2025-07-08T19:00:00,paid_search,mobile,food,always_on_search,control,visit
S0028282,C02142,2025-07-08T19:03:00,paid_search,mobile,food,always_on_search,control,product_view
S0028282,C02142,2025-07-08T19:02:00,paid_search,mobile,food,always_on_search,control,add_to_cart
S0028283,C02142,2025-07-21T10:00:00,paid_search,mobile,beauty,always_on_search,control,visit
S0028283,C02142,2025-07-21T10:03:00,paid_search,mobile,beauty,always_on_search,control,product_view
S0028284,C02142,2025-08-18T10:00:00,social,desktop,food,summer_social,control,visit
S0028284,C02142,2025-08-18T10:01:00,social,desktop,food,summer_social,control,product_view
S0028285,C02142,2025-09-10T12:00:00,paid_search,mobile,food,always_on_search,control,visit
S0028286,C02142,2025-09-12T15:00:00,organic,desktop,food,seo,control,visit
S0028286,C02142,2025-09-12T15:04:00,organic,desktop,food,seo,control,product_view
S0028287,C02142,2025-10-21T15:00:00,social,mobile,home,summer_social,control,visit
S0028287,C02142,2025-10-21T15:05:00,social,mobile,home,summer_social,control,product_view
S0028287,C02142,2025-10-21T15:10:00,social,mobile,home,summer_social,control,add_to_cart
S0028287,C02142,2025-10-21T15:15:00,social,mobile,home,summer_social,control,checkout
S0028287,C02142,2025-10-21T15:20:00,social,mobile,home,summer_social,control,purchase
S0028288,C02142,2025-10-12T18:00:00,direct,mobile,food,brand_direct,control,visit
S0028288,C02142,2025-10-12T18:04:00,direct,mobile,food,brand_direct,control,product_view
S0028288,C02142,2025-10-12T18:10:00,direct,mobile,food,brand_direct,control,add_to_cart
S0028289,C02142,2025-10-05T12:00:00,email,mobile,home,crm_lifecycle,control,visit
S0028290,C02142,2025-11-06T10:00:00,direct,mobile,food,brand_direct,control,visit
S0028291,C02142,2025-11-09T13:00:00,organic,mobile,apparel,seo,control,visit
S0028291,C02142,2025-11-09T13:04:00,organic,mobile,apparel,seo,control,product_view
S0028292,C02142,2025-11-20T19:00:00,organic,desktop,food,seo,control,visit
S0028293,C02142,2025-12-07T10:00:00,paid_search,mobile,food,always_on_search,control,visit
S0028293,C02142,2025-12-07T10:01:00,paid_search,mobile,food,always_on_search,control,product_view
S0028294,C02143,2025-07-18T15:00:00,social,mobile,food,summer_social,control,visit
S0028294,C02143,2025-07-18T15:03:00,social,mobile,food,summer_social,control,product_view
S0028295,C02143,2025-07-04T14:00:00,organic,mobile,food,seo,control,visit
S0028296,C02143,2025-08-12T16:00:00,paid_search,mobile,food,always_on_search,control,visit
S0028296,C02143,2025-08-12T16:04:00,paid_search,mobile,food,always_on_search,control,product_view
S0028296,C02143,2025-08-12T16:10:00,paid_search,mobile,food,always_on_search,control,add_to_cart
S0028296,C02143,2025-08-12T16:12:00,paid_search,mobile,food,always_on_search,control,checkout
S0028296,C02143,2025-08-12T16:04:00,paid_search,mobile,food,always_on_search,control,purchase
S0028297,C02143,2025-08-03T10:00:00,email,desktop,sports,crm_lifecycle,control,visit
S0028298,C02143,2025-08-01T10:00:00,email,mobile,food,crm_lifecycle,control,visit
S0028298,C02143,2025-08-01T10:03:00,email,mobile,food,crm_lifecycle,control,product_view
S0028298,C02143,2025-08-01T10:08:00,email,mobile,food,crm_lifecycle,control,add_to_cart
S0028299,C02143,2025-08-16T09:00:00,social,mobile,home,summer_social,control,visit
S0028299,C02143,2025-08-16T09:05:00,social,mobile,home,summer_social,control,product_view
S0028300,C02143,2025-08-19T15:00:00,direct,desktop,home,brand_direct,control,visit
S0028301,C02143,2025-10-15T12:00:00,social,mobile,sports,summer_social,control,visit
S0028301,C02143,2025-10-15T12:04:00,social,mobile,sports,summer_social,control,product_view
S0028301,C02143,2025-10-15T12:06:00,social,mobile,sports,summer_social,control,add_to_cart
S0028301,C02143,2025-10-15T12:03:00,social,mobile,sports,summer_social,control,checkout
S0028302,C02143,2025-10-04T11:00:00,organic,mobile,electronics,seo,control,visit
S0028302,C02143,2025-10-04T11:05:00,organic,mobile,electronics,seo,control,product_view
S0028302,C02143,2025-10-04T11:06:00,organic,mobile,electronics,seo,control,add_to_cart
S0028303,C02143,2025-10-05T18:00:00,social,mobile,food,summer_social,control,visit
S0028304,C02143,2025-10-12T08:00:00,direct,desktop,beauty,brand_direct,control,visit
S0028304,C02143,2025-10-12T08:04:00,direct,desktop,beauty,brand_direct,control,product_view
S0028304,C02143,2025-10-12T08:04:00,direct,desktop,beauty,brand_direct,control,add_to_cart
S0028304,C02143,2025-10-12T08:06:00,direct,desktop,beauty,brand_direct,control,checkout
S0028305,C02143,2025-11-17T13:00:00,organic,mobile,food,seo,control,visit
S0028306,C02143,2025-11-23T12:00:00,email,desktop,sports,crm_lifecycle,control,visit
S0028306,C02143,2025-11-23T12:05:00,email,desktop,sports,crm_lifecycle,control,product_view
S0028307,C02143,2025-12-12T10:00:00,email,desktop,sports,crm_lifecycle,control,visit
S0028307,C02143,2025-12-12T10:05:00,email,desktop,sports,crm_lifecycle,control,product_view
S0028308,C02144,2025-04-09T17:00:00,email,desktop,food,crm_lifecycle,control,visit
S0028309,C02144,2025-04-09T10:00:00,direct,mobile,sports,brand_direct,control,visit
S0028309,C02144,2025-04-09T10:05:00,direct,mobile,sports,brand_direct,control,product_view
