customer_id,recency_days,frequency,monetary,gross_margin,coupon_spend,return_rate,r_score,f_score,m_score,rfm_score,segment
C02351,34,2,375.39,118.38999999999999,48.78,0.0,4,4,3,11,Core Customers
C00161,19,2,372.92,92.14,89.78999999999999,0.0,5,3,3,11,Core Customers
C03458,21,1,364.38,145.04,33.85,0.0,5,3,3,11,Core Customers
C01954,50,2,363.9,95.53,64.22,0.5,4,4,3,11,Core Customers
C02566,35,2,363.73,114.3,31.630000000000003,0.0,4,4,3,11,Core Customers
C03178,36,2,356.28,108.69999999999999,30.979999999999997,0.0,4,4,3,11,Core Customers
C02360,40,2,354.78999999999996,86.89,80.53999999999999,0.0,4,4,3,11,Core Customers
C00648,10,2,348.41,105.95,45.28,0.0,5,3,3,11,Core Customers
C03240,24,2,341.45000000000005,89.02000000000001,77.50999999999999,0.0,4,4,3,11,Core Customers
C01537,5,2,340.03,106.01,48.66,0.0,5,3,3,11,Core Customers
C00738,21,2,334.73,81.07,75.98,0.5,5,3,3,11,Core Customers
C03309,36,2,327.14,98.5,42.510000000000005,0.0,4,4,3,11,Core Customers
C00937,8,2,321.65,102.58000000000001,27.97,0.0,5,3,3,11,Core Customers
C01065,10,2,310.39,80.00999999999999,70.45,0.0,5,3,3,11,Core Customers
C03436,35,2,307.24,94.53,29.150000000000002,0.0,4,4,3,11,Core Customers
C02522,50,2,307.16,94.51,28.73,0.0,4,4,3,11,Core Customers
C03217,9,1,304.98,101.74,39.63,0.0,5,3,3,11,Core Customers
C03003,3,1,303.78,101.32,47.41,0.0,5,3,3,11,Core Customers
C00961,11,2,296.96000000000004,73.12,67.41,0.0,5,3,3,11,Core Customers
C00946,17,2,294.19,92.97,38.22,0.0,5,3,3,11,Core Customers
C03426,47,2,292.51,68.83,51.620000000000005,0.0,4,4,3,11,Core Customers
C03005,40,2,289.65999999999997,71.0,51.120000000000005,0.0,4,4,3,11,Core Customers
C00586,7,2,288.94,73.78999999999999,65.59,0.0,5,3,3,11,Core Customers
C03448,44,2,276.73,64.25,62.81999999999999,0.0,4,4,3,11,Core Customers
C03004,3,1,275.08,88.28,23.92,0.0,5,3,3,11,Core Customers
C01713,19,2,273.73,63.38,48.31,0.0,5,3,3,11,Core Customers
C03266,11,1,273.06,106.69,14.37,0.0,5,3,3,11,Core Customers
C03030,44,2,272.02,65.89,61.75,0.0,4,4,3,11,Core Customers
C01090,5,2,270.88,62.56,61.49,0.0,5,3,3,11,Core Customers
C03225,40,2,268.2,61.77,47.33,0.0,4,4,3,11,Core Customers
C00855,10,2,265.83,77.03999999999999,34.54,0.0,5,3,3,11,Core Customers
C02062,23,2,249.49,71.32,32.42,0.0,5,4,2,11,Core Customers
C03127,9,2,247.55,73.64,32.16,0.0,5,4,2,11,Core Customers
C02163,11,2,231.42000000000002,57.11,40.84,0.0,5,4,2,11,Core Customers
C02707,23,2,199.07999999999998,51.71,37.14,0.0,5,4,2,11,Core Customers
C02117,178,3,1214.28,489.01,112.81,0.0,1,4,5,10,Loyal High Value
C02221,196,3,1198.67,485.42999999999995,63.09,0.0,1,4,5,10,Loyal High Value
C01051,258,3,1111.1100000000001,445.67,58.480000000000004,0.0,1,4,5,10,Loyal High Value
C00475,173,3,995.79,327.53,129.39,0.0,1,4,5,10,Loyal High Value
C01613,239,3,905.71,295.99,78.76,0.0,1,4,5,10,Loyal High Value
C00650,176,3,900.5699999999999,357.24,83.67,0.0,1,4,5,10,Loyal High Value
C00249,123,2,897.21,363.82,47.230000000000004,0.0,2,3,5,10,At Risk
C00640,134,2,871.79,292.12,128.08,0.0,2,3,5,10,At Risk
C01684,299,3,828.44,268.96,107.64,0.0,1,4,5,10,Loyal High Value
C00103,169,4,750.6600000000001,191.7,132.47,0.0,1,5,4,10,Loyal High Value
C01067,79,2,747.0,245.45000000000002,76.35,0.0,3,3,4,10,Core Customers
C03318,105,2,734.8399999999999,295.63,79.37,0.0,2,4,4,10,Loyal High Value
C00378,78,2,724.7,237.65,100.20000000000002,0.0,3,3,4,10,Core Customers
C00400,216,4,708.8299999999999,173.57,125.07999999999998,0.0,1,5,4,10,Loyal High Value
C01201,110,3,686.92,216.42000000000002,59.730000000000004,0.0,2,4,4,10,Loyal High Value
C02001,131,3,681.75,179.71,120.3,0.0,2,4,4,10,Loyal High Value
C03329,104,2,678.59,269.01,63.04,0.0,2,4,4,10,Loyal High Value
C00219,123,3,664.9300000000001,168.82999999999998,150.93,0.6666666666666666,2,4,4,10,Loyal High Value
C02565,270,3,637.8,205.23000000000002,55.46,0.0,1,5,4,10,Loyal High Value
C03229,123,2,637.46,213.11,55.43,0.0,2,4,4,10,Loyal High Value
C02059,123,3,634.3199999999999,162.95,143.99,0.0,2,4,4,10,Loyal High Value
C02098,112,2,633.95,208.88,82.37,0.0,2,4,4,10,Loyal High Value
C02116,137,3,624.16,197.45,57.5,0.0,2,4,4,10,Loyal High Value
C01868,106,3,624.15,194.45,54.269999999999996,0.0,2,4,4,10,Loyal High Value
C00467,66,2,623.42,208.2,81.01,0.0,3,3,4,10,Core Customers
C00003,83,2,620.86,204.29999999999998,53.980000000000004,0.0,3,3,4,10,Core Customers
C01068,63,2,617.45,243.34,32.49,0.0,3,3,4,10,Core Customers
C00538,96,2,607.9300000000001,239.32999999999998,56.480000000000004,0.0,3,3,4,10,Core Customers
C00444,111,3,601.8299999999999,189.65,57.76,0.0,2,4,4,10,Loyal High Value
C00616,84,2,598.7,157.62,135.9,0.0,3,3,4,10,Core Customers
C03558,112,2,591.25,155.47,134.21,0.0,2,4,4,10,Loyal High Value
C00169,84,2,588.8299999999999,231.31,59.43,0.0,3,3,4,10,Core Customers
C02872,110,2,586.55,192.29000000000002,76.22,0.0,2,4,4,10,Loyal High Value
C03121,170,3,584.32,183.51,50.81,0.3333333333333333,1,5,4,10,Loyal High Value
C00268,70,2,583.3699999999999,229.01,54.2,0.0,3,3,4,10,Core Customers
C00379,142,3,568.19,177.86,77.46000000000001,0.0,2,4,4,10,Loyal High Value
C02167,137,2,558.91,218.73999999999998,60.52,0.5,2,4,4,10,Loyal High Value
C03582,78,1,558.61,154.0,98.58,0.0,3,3,4,10,Core Customers
C00427,73,2,555.94,181.57999999999998,72.24,0.0,3,3,4,10,Core Customers
C03394,114,2,552.0699999999999,215.87,29.05,0.0,2,4,4,10,Loyal High Value
C02365,142,2,548.77,179.07,71.3,0.0,2,4,4,10,Loyal High Value
C02493,102,2,548.26,175.89,47.67,0.0,2,4,4,10,Loyal High Value
C01351,115,3,544.49,166.57999999999998,50.16,0.0,2,4,4,10,Loyal High Value
C00817,138,3,530.5,135.85000000000002,120.41,0.0,2,4,4,10,Loyal High Value
C00411,80,2,530.17,175.56,50.379999999999995,0.0,3,3,4,10,Core Customers
C03597,100,1,527.25,179.54,45.85,0.0,3,3,4,10,Core Customers
C02975,284,3,524.31,134.04,92.53,0.0,1,5,4,10,Loyal High Value
C03177,102,2,520.79,138.03,125.55000000000001,0.5,2,4,4,10,Loyal High Value
C02595,199,3,516.72,125.85,96.7,0.0,1,5,4,10,Loyal High Value
C03467,133,2,511.99,163.2,66.53,0.5,2,4,4,10,Loyal High Value
C01783,137,2,509.44,165.3,73.0,0.0,2,4,4,10,Loyal High Value
C02507,185,4,509.1,115.64,119.48,0.0,1,5,4,10,Loyal High Value
C00450,94,2,508.75,131.54,115.49000000000001,0.0,3,3,4,10,Core Customers
C00980,62,2,498.27,131.5,87.93,0.0,3,3,4,10,Core Customers
C03485,132,2,493.74,159.81,68.84,0.0,2,4,4,10,Loyal High Value
C02281,49,1,480.59,193.85,44.65,0.0,4,2,4,10,New Potential
C03503,216,3,480.38,118.30000000000001,89.29,0.0,1,5,4,10,Loyal High Value
C01107,95,2,479.21000000000004,151.73000000000002,48.19,0.0,3,3,4,10,Core Customers
C01583,72,2,476.08,122.06,84.02,0.0,3,3,4,10,Core Customers
C01787,109,3,474.62,122.64,107.72999999999999,0.0,2,4,4,10,Loyal High Value
C02844,198,3,470.77,143.76999999999998,61.18,0.0,1,5,4,10,Loyal High Value
C00394,93,2,466.65,147.33,60.64,0.0,3,3,4,10,Core Customers
C03532,87,1,463.11,186.51,24.37,0.0,3,3,4,10,Core Customers
C03135,107,2,461.99,148.7,40.17,0.0,2,4,4,10,Loyal High Value
C01884,137,2,458.77,147.57,47.71,0.5,2,4,4,10,Loyal High Value
C02859,35,1,452.94,185.23,34.09,0.0,4,2,4,10,New Potential
C00800,95,2,451.79999999999995,145.12,58.7,0.0,3,3,4,10,Core Customers
C00220,78,2,447.83,140.74,38.94,0.0,3,3,4,10,Core Customers
C00999,77,2,446.87,140.41,58.06999999999999,0.0,3,3,4,10,Core Customers
C00656,111,3,445.17,134.81,41.629999999999995,0.0,2,4,4,10,Loyal High Value
C03089,123,2,440.53,141.19,57.239999999999995,0.5,2,4,4,10,Loyal High Value
C02724,52,1,440.52,180.02,23.19,0.0,4,2,4,10,New Potential
C02597,103,2,437.82,140.23,38.07,0.0,2,4,4,10,Loyal High Value
C02633,108,2,437.11,139.98000000000002,38.01,0.0,2,4,4,10,Loyal High Value
C00699,75,2,436.63,113.62,99.12,0.0,3,3,4,10,Core Customers
C03320,143,2,432.56,135.4,37.620000000000005,0.0,2,4,4,10,Loyal High Value
C00626,142,3,428.63,106.28999999999999,75.64,0.3333333333333333,2,4,4,10,Loyal High Value
C01023,83,2,427.65999999999997,133.68,37.19,0.0,3,3,4,10,Core Customers
C00237,13,1,425.86,141.05,47.32,0.0,5,1,4,10,New Potential
C03515,113,2,425.58000000000004,107.41,96.6,0.0,2,4,4,10,Loyal High Value
C02438,126,2,423.78999999999996,132.32,42.77,0.0,2,4,4,10,Loyal High Value
C02325,116,2,421.44,137.51,54.760000000000005,0.0,2,4,4,10,Loyal High Value
C00598,82,2,419.45,133.81,54.51,0.0,3,3,4,10,Core Customers
C02416,53,1,419.29,113.6,73.99,0.0,4,2,4,10,New Potential
C03287,94,1,413.7,114.97,93.91,0.0,3,3,4,10,Core Customers
C03508,155,2,409.23,130.23000000000002,53.18,0.5,2,4,4,10,Loyal High Value
C02682,104,3,408.47999999999996,124.97,53.08,0.0,2,5,3,10,At Risk
C02314,79,2,407.4,129.59,41.36,0.0,3,4,3,10,Core Customers
C02536,142,3,391.19,92.44,88.79,0.0,2,5,3,10,At Risk
C03158,78,2,388.19,99.57,91.38,0.0,3,4,3,10,Core Customers
C03547,86,2,388.14000000000004,99.56,76.14,0.0,3,4,3,10,Core Customers
C02220,67,2,387.31,119.56,33.68,0.0,3,4,3,10,Core Customers
C03248,129,3,386.46,88.07000000000001,87.73,0.0,2,5,3,10,At Risk
C02313,95,2,380.26,94.28,86.32,0.0,3,4,3,10,Core Customers
C00455,26,2,378.42999999999995,119.45,54.03,0.0,4,3,3,10,Core Customers
C02015,67,2,369.82,116.44,32.16,0.0,3,4,3,10,Core Customers
C00776,47,2,361.0,91.69,63.71,0.0,4,3,3,10,Core Customers
C03095,88,2,357.84,87.78,88.74,0.0,3,4,3,10,Core Customers
C00255,41,2,356.77,90.47,80.99000000000001,0.0,4,3,3,10,Core Customers
C02647,100,2,356.11,108.64,35.04,0.0,3,4,3,10,Core Customers
C01887,5,1,354.53,94.81,80.48,0.0,5,2,3,10,New Potential
C03324,57,2,353.51,110.74,30.740000000000002,0.0,3,4,3,10,Core Customers
C02804,18,1,353.23,115.63,45.9,0.0,5,2,3,10,New Potential
C01922,87,3,352.40999999999997,81.19,66.94,0.0,3,4,3,10,Core Customers
C03487,45,1,350.51,96.65,61.86,1.0,4,3,3,10,Core Customers
C02949,81,2,350.14,85.53999999999999,61.790000000000006,0.0,3,4,3,10,Core Customers
C02978,25,1,345.59,137.15,32.1,0.0,4,3,3,10,Core Customers
C00893,40,2,341.59000000000003,106.56,44.39,0.0,4,3,3,10,Core Customers
C00661,44,2,340.39,85.71000000000001,77.27000000000001,0.0,4,3,3,10,Core Customers
C01802,22,1,338.93,110.63,44.04,1.0,5,2,3,10,New Potential
C02285,101,3,335.02,76.16,59.120000000000005,0.0,3,4,3,10,Core Customers
C01899,70,3,334.18,75.91,83.82,0.0,3,4,3,10,Core Customers
C01541,31,2,332.46000000000004,103.36000000000001,45.379999999999995,0.0,4,3,3,10,Core Customers
C03104,69,2,331.05,99.87,28.79,0.0,3,4,3,10,Core Customers
C02390,84,2,330.82,102.78999999999999,47.23,0.5,3,4,3,10,Core Customers
C00689,25,2,329.8,82.64,58.2,0.0,4,3,3,10,Core Customers
C03411,137,3,323.36,75.78,73.4,0.0,2,5,3,10,At Risk
C03267,46,1,322.55,91.99,39.87,0.0,4,3,3,10,Core Customers
C02657,78,2,320.25,96.08,41.620000000000005,0.0,3,4,3,10,Core Customers
C01917,101,2,319.94,101.98,46.17,0.0,3,4,3,10,Core Customers
C01379,50,2,312.27,96.28999999999999,40.58,0.0,4,3,3,10,Core Customers
C02318,66,2,311.27,74.27,70.66,0.0,3,4,3,10,Core Customers
C00056,48,2,298.77,73.64,55.45,0.0,4,3,3,10,Core Customers
C00895,26,2,297.98,73.42,72.46000000000001,0.0,4,3,3,10,Core Customers
C00609,49,2,292.68,71.88,66.44,0.0,4,3,3,10,Core Customers
C03170,57,2,290.42,71.23,56.56,0.0,3,4,3,10,Core Customers
C00746,27,2,290.34000000000003,74.19999999999999,65.91,0.0,4,3,3,10,Core Customers
C02835,88,2,287.4,70.34,65.24000000000001,0.0,3,4,3,10,Core Customers
C03252,24,1,287.29,112.66,33.7,0.0,4,3,3,10,Core Customers
C01284,31,2,287.12,84.5,24.97,0.0,4,3,3,10,Core Customers
C02099,87,2,286.58,67.11,50.58,0.0,3,4,3,10,Core Customers
C01836,2,1,286.09,92.13,24.88,0.0,5,2,3,10,New Potential
C03076,86,2,281.81,85.63000000000001,36.62,0.5,3,4,3,10,Core Customers
C02855,9,1,279.28,72.99,63.39,0.0,5,2,3,10,New Potential
C02827,10,1,278.73,89.56,36.22,1.0,5,2,3,10,New Potential
C02039,87,2,276.3,80.71000000000001,35.9,0.5,3,4,3,10,Core Customers
C02822,6,1,271.65,90.08,23.62,1.0,5,2,3,10,New Potential
C03399,57,2,269.18,84.21000000000001,38.85,0.0,3,4,3,10,Core Customers
C00619,47,2,267.2,80.52000000000001,27.11,0.0,4,3,3,10,Core Customers
C01070,32,2,266.14,61.18,60.410000000000004,0.0,4,3,3,10,Core Customers
C00564,3,2,257.45,58.66,63.709999999999994,0.0,5,3,2,10,Core Customers
C03356,3,1,256.24,66.31,58.17,0.0,5,3,2,10,Core Customers
C00213,18,2,255.19,73.32,33.16,0.0,5,3,2,10,Core Customers
C02245,32,2,255.08999999999997,66.08,43.26,0.0,4,4,2,10,Core Customers
C03041,7,1,254.04,65.67,44.83,0.0,5,3,2,10,Core Customers
C03036,25,2,239.93,53.580000000000005,42.35,0.0,4,4,2,10,Core Customers
C03237,21,1,234.04,73.92,30.41,0.0,5,3,2,10,Core Customers
C03159,10,1,231.91,73.17,20.17,0.0,5,3,2,10,Core Customers
C00577,53,3,222.37,49.480000000000004,50.47,0.0,4,4,2,10,Core Customers
C03273,17,1,218.1,83.6,11.48,0.0,5,3,2,10,Core Customers
C01319,8,2,218.01999999999998,53.230000000000004,38.47,0.0,5,3,2,10,Core Customers
C03157,9,1,216.14,54.68,49.06,0.0,5,3,2,10,Core Customers
C03047,19,1,213.94,66.88,27.8,0.0,5,3,2,10,Core Customers
C02710,37,2,210.26,44.97,47.730000000000004,0.5,4,4,2,10,Core Customers
C03488,13,1,210.09,52.93,37.07,0.0,5,3,2,10,Core Customers
C03423,42,2,207.28,44.11,47.05,0.0,4,4,2,10,Core Customers
C03012,14,1,200.92,65.32,17.47,0.0,5,3,2,10,Core Customers
C00628,22,2,200.87,45.239999999999995,49.1,0.0,5,3,2,10,Core Customers
C03551,3,1,190.11,58.54,16.53,0.0,5,3,2,10,Core Customers
C02944,3,1,177.97,54.29,15.48,0.0,5,3,2,10,Core Customers
C03410,17,1,177.4,54.09,23.05,0.0,5,3,2,10,Core Customers
C01411,235,3,776.46,247.75,100.89,0.0,1,4,4,9,Loyal High Value
C03201,208,2,759.23,302.88,39.96,0.0,1,4,4,9,Loyal High Value
C00744,105,2,756.8,301.86,39.84,0.0,2,3,4,9,At Risk
C02161,216,3,717.65,233.18,62.4,0.0,1,4,4,9,Loyal High Value
C03163,189,2,691.44,232.0,60.129999999999995,0.0,1,4,4,9,Loyal High Value
C01174,140,2,690.16,225.56,60.010000000000005,0.0,2,3,4,9,At Risk
C02517,180,2,680.5899999999999,222.20999999999998,102.25999999999999,0.0,1,4,4,9,Loyal High Value
C00253,132,2,679.23,272.28,74.47,0.0,2,3,4,9,At Risk
C01773,263,3,678.03,219.31,58.96,0.0,1,4,4,9,Loyal High Value
C00585,107,2,647.29,213.55,56.28,0.0,2,3,4,9,At Risk
C02130,216,3,644.1,201.44,56.019999999999996,0.0,1,4,4,9,Loyal High Value
C01805,270,2,609.0600000000001,197.17,79.15,0.0,1,4,4,9,Loyal High Value
C00807,118,2,608.69,160.52,107.41,0.0,2,3,4,9,At Risk
C02983,205,2,608.17,199.86,52.89,0.0,1,4,4,9,Loyal High Value
C01708,190,3,603.75,190.31,86.17999999999999,0.0,1,4,4,9,Loyal High Value
C00188,106,2,580.3299999999999,227.74,37.34,0.0,2,3,4,9,At Risk
C00678,128,2,577.99,189.29,50.26,0.0,2,3,4,9,At Risk
C01776,263,2,565.36,181.87,49.17,0.0,1,4,4,9,Loyal High Value
C01178,154,2,563.6099999999999,150.45,99.46000000000001,0.0,2,3,4,9,At Risk
C03413,279,2,561.08,219.65,65.82,0.0,1,4,4,9,Loyal High Value
C00688,154,2,556.4399999999999,181.75,81.6,0.0,2,3,4,9,At Risk
C00298,103,2,538.71,216.25,28.35,0.0,2,3,4,9,At Risk
C01189,169,3,538.2800000000001,132.1,101.81,0.3333333333333333,1,4,4,9,Loyal High Value
C02587,190,2,537.02,174.95999999999998,69.78,0.0,1,4,4,9,Loyal High Value
C01162,178,3,531.76,165.11,73.45,0.0,1,4,4,9,Loyal High Value
C01845,209,2,531.26,141.07,93.75999999999999,0.5,1,4,4,9,Loyal High Value
C01664,131,2,525.23,204.6,48.8,0.0,2,3,4,9,At Risk
C01677,137,2,518.0899999999999,171.33,80.86,0.0,2,3,4,9,At Risk
C00711,167,2,510.76,204.51,47.45,0.5,2,3,4,9,At Risk
C02651,82,1,510.37,140.01,90.06,0.0,3,2,4,9,Big Ticket One-Off
C01231,128,2,505.28,130.53,89.16,0.0,2,3,4,9,At Risk
C00079,102,2,503.16999999999996,198.32999999999998,52.19,0.0,2,3,4,9,At Risk
C02451,187,2,500.93,132.27,113.71000000000001,0.0,1,4,4,9,Loyal High Value
C02698,192,2,489.04,128.82,95.15,0.0,1,4,4,9,Loyal High Value
C02459,178,2,485.5,156.93,63.08,0.0,1,4,4,9,Loyal High Value
C00996,103,2,483.53999999999996,127.23,85.34,0.0,2,3,4,9,At Risk
C03360,204,2,479.52,123.06,84.63,0.5,1,4,4,9,Loyal High Value
C02247,198,3,472.94,116.16,107.36,0.0,1,4,4,9,Loyal High Value
C00258,112,2,469.05,132.39999999999998,57.97,0.0,2,3,4,9,At Risk
C03011,228,2,467.16,147.51,40.629999999999995,0.0,1,4,4,9,Loyal High Value
C01542,158,2,463.27,149.15,60.199999999999996,0.0,2,3,4,9,At Risk
C01184,221,3,462.94,110.26,105.09,0.0,1,4,4,9,Loyal High Value
C00287,158,2,446.40999999999997,113.46,87.58,0.0,2,3,4,9,At Risk
C02910,178,2,445.6,142.96,57.91,0.0,1,4,4,9,Loyal High Value
C00830,166,2,441.4,138.49,57.36,0.0,2,3,4,9,At Risk
C03358,285,2,427.2,133.51999999999998,37.15,0.0,1,4,4,9,Loyal High Value
C02925,77,1,423.27,169.77,22.28,0.0,3,2,4,9,Big Ticket One-Off
C00319,41,1,422.57,172.48,22.24,1.0,4,1,4,9,New Potential
C02293,219,2,421.72999999999996,112.3,74.42,0.0,1,4,4,9,Loyal High Value
C02746,193,2,421.1,131.38,36.62,0.0,1,4,4,9,Loyal High Value
C02708,199,2,411.67999999999995,131.09,53.5,0.0,1,4,4,9,Loyal High Value
C02153,36,1,408.56,134.99,35.53,1.0,4,2,3,9,New Potential
C03222,154,2,407.53999999999996,126.64000000000001,52.95,0.0,2,4,3,9,At Risk
C00978,6,1,407.53,137.63,35.44,0.0,5,1,3,9,New Potential
C03402,131,2,406.83000000000004,126.39,35.379999999999995,0.0,2,4,3,9,At Risk
C00881,56,2,399.97,123.99000000000001,62.43000000000001,0.5,3,3,3,9,Core Customers
C00791,62,2,399.89,151.95,21.049999999999997,0.0,3,3,3,9,Core Customers
C00274,57,2,399.87,102.96,90.77,0.0,3,3,3,9,Core Customers
C01712,44,1,398.64,131.52,51.8,0.0,4,2,3,9,New Potential
C00571,18,1,398.59,110.59,90.48,0.0,5,1,3,9,New Potential
C00203,69,2,396.84000000000003,125.89000000000001,51.56,0.0,3,3,3,9,Core Customers
C00909,77,2,395.51,122.42999999999999,51.39,0.0,3,3,3,9,Core Customers
C02650,140,2,394.24,98.33,101.66000000000001,0.0,2,4,3,9,At Risk
C02505,163,2,393.37,98.08000000000001,69.42,0.5,2,4,3,9,At Risk
C02976,141,2,392.07000000000005,100.7,69.19,0.0,2,4,3,9,At Risk
C02791,155,2,389.57,123.35,33.88,0.0,2,4,3,9,At Risk
C00732,98,2,389.56,99.97,68.74000000000001,0.0,3,3,3,9,Core Customers
C02529,132,2,387.11,122.49000000000001,56.07,0.5,2,4,3,9,At Risk
C01634,82,2,385.52,121.94,33.519999999999996,0.5,3,3,3,9,Core Customers
C03427,127,2,380.72,117.25,49.47,0.5,2,4,3,9,At Risk
C03046,88,1,380.23,125.08,59.34,0.0,3,3,3,9,Core Customers
C01279,7,1,379.41,151.35,35.25,0.0,5,1,3,9,New Potential
C03520,83,1,378.79,124.58,32.94,0.0,3,3,3,9,Core Customers
C01970,146,2,377.99,93.61,85.80000000000001,0.0,2,4,3,9,At Risk
C00345,6,1,375.83,100.99,66.32,0.0,5,1,3,9,New Potential
C01828,158,2,374.78,115.17,48.7,0.5,2,4,3,9,At Risk
C02849,142,2,373.15999999999997,95.22,65.85,0.0,2,4,3,9,At Risk
C00110,88,2,372.94,117.53,32.43,0.0,3,3,3,9,Core Customers
C02600,34,1,371.26,121.94,57.94,0.0,4,2,3,9,New Potential
C01582,141,3,369.9,83.27,71.68,0.0,2,4,3,9,At Risk
C01600,32,1,363.48,119.22,47.23,0.0,4,2,3,9,New Potential
C00930,100,2,361.23,113.43,35.81,0.0,3,3,3,9,Core Customers
C00382,23,1,360.4,99.52,81.81,0.0,5,1,3,9,New Potential
C03327,126,2,358.02,109.30000000000001,35.849999999999994,0.0,2,4,3,9,At Risk
C03137,124,2,357.21,115.02000000000001,46.42,0.5,2,4,3,9,At Risk
C02853,124,2,353.84000000000003,110.84,30.769999999999996,0.0,2,4,3,9,At Risk
C00870,78,2,350.82,85.74000000000001,79.63,0.0,3,3,3,9,Core Customers
C02569,109,2,346.28,87.42999999999999,61.11,0.0,2,4,3,9,At Risk
C02563,39,1,337.12,89.77,59.49,0.0,4,2,3,9,New Potential
C02138,51,1,335.53,132.92,31.17,0.0,4,2,3,9,New Potential
C03308,100,1,330.99,107.85,28.78,0.0,3,3,3,9,Core Customers
C02346,50,1,329.73,107.41,36.64,0.0,4,2,3,9,New Potential
C01510,49,1,326.48,129.12,30.33,0.0,4,2,3,9,New Potential
C02476,143,2,325.06,81.27,57.37,0.0,2,4,3,9,At Risk
C00229,56,2,324.91,78.22,73.75,0.0,3,3,3,9,Core Customers
C02599,110,2,319.51,95.82,27.78,0.0,2,4,3,9,At Risk
C01623,50,1,318.84,125.91,16.78,0.0,4,2,3,9,New Potential
C03348,113,2,312.42,80.61,74.02000000000001,0.0,2,4,3,9,At Risk
C03051,64,1,312.01,123.04,16.42,0.0,3,3,3,9,Core Customers
C00260,124,3,311.27,69.26,54.93000000000001,0.3333333333333333,2,4,3,9,At Risk
C01427,78,2,309.85,73.85,70.34,0.0,3,3,3,9,Core Customers
C01986,26,1,308.19,99.87,26.8,1.0,4,2,3,9,New Potential
C02495,131,2,304.94,90.72999999999999,39.620000000000005,0.0,2,4,3,9,At Risk
C03323,84,1,302.87,101.01,39.36,0.0,3,3,3,9,Core Customers
C00063,94,2,301.92,95.66999999999999,42.14,0.0,3,3,3,9,Core Customers
C03298,126,2,297.29,79.16,50.42,0.0,2,4,3,9,At Risk
C02741,34,1,296.85,95.9,38.57,0.0,4,2,3,9,New Potential
C00596,23,1,293.45,97.71,25.52,0.0,5,1,3,9,New Potential
C00403,9,1,292.11,94.24,37.96,0.0,5,1,3,9,New Potential
C00938,93,2,291.39,71.5,51.42,0.0,3,3,3,9,Core Customers
C02443,130,2,289.63,67.99,51.11,0.0,2,4,3,9,At Risk
C00073,74,2,288.97,70.8,51.0,0.0,3,3,3,9,Core Customers
C02940,53,1,288.57,75.68,50.92,0.0,4,2,3,9,New Potential
C02836,113,2,286.95,84.44,37.29,0.0,2,4,3,9,At Risk
C01093,101,2,281.73,88.6,41.1,0.0,3,3,3,9,Core Customers
C00025,10,1,278.26,89.39,24.2,0.0,5,1,3,9,New Potential
C00620,19,1,277.89,111.71,14.63,0.0,5,1,3,9,New Potential
C02785,42,1,276.08,91.63,35.88,0.0,4,2,3,9,New Potential
C00198,5,1,275.22,91.33,35.76,0.0,5,1,3,9,New Potential
C02934,45,1,275.0,91.25,23.91,0.0,4,2,3,9,New Potential
C00113,66,2,273.96999999999997,66.45,62.19,0.5,3,3,3,9,Core Customers
C01502,57,2,273.25,66.24000000000001,62.019999999999996,0.0,3,3,3,9,Core Customers
C02923,147,2,272.23,65.95,61.790000000000006,0.0,2,4,3,9,At Risk
C02371,166,2,270.73,62.510000000000005,47.77,0.0,2,4,3,9,At Risk
C03461,70,1,270.07,105.43,25.09,0.0,3,3,3,9,Core Customers
C01711,62,2,268.56,81.0,23.36,0.0,3,3,3,9,Core Customers
C02317,25,1,266.41,88.24,34.62,0.0,4,2,3,9,New Potential
C03019,110,2,265.57,64.02,60.28,0.0,2,4,3,9,At Risk
C01136,11,1,264.16,102.95,13.9,0.0,5,1,3,9,New Potential
C00578,17,1,263.05,105.48,13.84,0.0,5,1,3,9,New Potential
C01326,67,2,262.7,63.190000000000005,59.63,0.0,3,3,3,9,Core Customers
C01568,14,1,262.2,102.13,13.8,0.0,5,2,2,9,New Potential
C01672,10,1,261.49,67.83,46.14,0.0,5,2,2,9,New Potential
C02665,7,1,261.38,67.8,59.33,0.0,5,2,2,9,New Potential
C01798,84,2,258.93,62.09,45.7,0.0,3,4,2,9,Core Customers
C02434,15,1,252.28,65.16,44.52,0.0,5,2,2,9,New Potential
C02219,9,1,248.81,79.08,21.64,0.0,5,2,2,9,New Potential
C02092,93,2,248.39000000000001,56.04,47.61,0.0,3,4,2,9,Core Customers
C01610,21,1,247.51,63.78,43.68,1.0,5,2,2,9,New Potential
C02336,8,1,245.36,63.15,55.69,0.0,5,2,2,9,New Potential
C02046,12,1,244.05,77.42,21.22,0.0,5,2,2,9,New Potential
C02631,11,1,240.85,64.85,42.5,0.0,5,2,2,9,New Potential
C02892,22,1,240.81,76.28,31.29,0.0,5,2,2,9,New Potential
C01747,13,1,240.04,66.41,29.67,0.0,5,2,2,9,New Potential
C03028,74,2,238.63,57.97,40.46,0.0,3,4,2,9,Core Customers
C01469,21,1,231.73,66.84,39.3,0.0,5,2,2,9,New Potential
C03008,37,1,230.78,75.77,29.99,0.0,4,3,2,9,Core Customers
C01566,18,1,230.66,58.89,52.36,0.0,5,2,2,9,New Potential
C01800,13,1,227.28,62.46,38.54,0.0,5,2,2,9,New Potential
